uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
spotify:track:1PkYyUW957EtXNL8h7O8h1,0.264,0.0419,7,-24.491,1,0.0366,0.892,0.926,0.0964,0.105,65.9,relaxing
spotify:track:61OZSwAZFw1oBMGNBDDSxF,0.152,0.0854,1,-26.351,1,0.04,0.845,0.869,0.104,0.0747,72.322,relaxing
spotify:track:0us61DzC86dpwdtNmM5voY,0.624,0.00119,5,-37.794,1,0.518,0.996,0.973,0.112,0,69.275,relaxing
spotify:track:7wrElpponSXCWj6DMSSJAL,0.65,0.00489,9,-35.817,1,0.089,0.996,0.973,0.106,0.648,69.818,relaxing
spotify:track:06yt0JrpLQpsXDBRcn3e6Q,0.547,0.0234,3,-26.511,1,0.0524,0.993,0.929,0.124,0.57,66.172,relaxing
spotify:track:6s9HUUwQLIIwv3PaB28k5U,0.523,0.128,1,-18.679,0,0.0376,0.961,0.85,0.12,0.152,122.199,relaxing
spotify:track:278h48eyiWbXhrgb5VtclT,0.505,0.696,5,-8.214,1,0.0329,0.851,0.901,0.129,0.43,119.999,relaxing
spotify:track:2MdCE51hJOh9N5Hu0IZGbO,0.389,0.487,4,-13.267,0,0.0362,0.413,0.81,0.0795,0.0676,129.55,relaxing
spotify:track:7wWNhI15N5wEjQC1d01BqT,0.225,0.44,7,-11.707,0,0.0364,0.276,0.896,0.0966,0.197,129.182,relaxing
spotify:track:71VA8RThkp9Kr0wbhQRza3,0.536,0.251,0,-11.393,0,0.0319,0.165,0.0288,0.37,0.329,114.198,relaxing
spotify:track:058ylCuWsj0Q85LWviID7u,0.492,0.638,2,-9.095,1,0.0295,0.434,0.954,0.154,0.357,108.156,relaxing
spotify:track:3aSSM5v4X0i0R7P781cjbk,0.594,0.495,0,-11.3,1,0.0271,0.194,0.808,0.108,0.33,121.771,relaxing
spotify:track:5LBtU80gRMblLnpZDBKCBQ,0.417,0.338,9,-16.702,1,0.0305,0.0409,0.919,0.245,0.45,121.808,relaxing
spotify:track:1A2VqNdoncLYrSDxRxgxZZ,0.352,0.424,6,-12.952,0,0.0337,0.0535,0.881,0.379,0.206,122.734,relaxing
spotify:track:0QCV5tCax1R7yNN6HQMQJx,0.244,0.568,9,-8.112,1,0.0341,0.555,0.378,0.112,0.306,93.246,relaxing
spotify:track:61VgWtpg1ZVJys1pPVpciS,0.318,0.721,4,-7.68,0,0.0354,0.238,0.519,0.112,0.18,118.093,relaxing
spotify:track:1Zc8dko3vYapJnJ6nBH7tt,0.354,0.359,1,-7.689,1,0.0333,0.172,0.86,0.123,0.0732,63.192,relaxing
spotify:track:6oLrv7D89lTEofMck6juDv,0.356,0.426,0,-11.197,1,0.0269,0.307,0.831,0.0718,0.409,62.451,relaxing
spotify:track:7BSZgh9qmNyIqbkGHQzuTy,0.564,0.334,3,-10.312,1,0.0376,0.00356,0.81,0.118,0.0391,103.017,relaxing
spotify:track:5huCa8exUevRP4VW9yaFCy,0.493,0.478,10,-8.133,1,0.0284,0.717,0.713,0.28,0.101,124.796,relaxing
spotify:track:4mR0UW4OZAkBkkcOTw49Ix,0.234,0.0825,1,-9.302,0,0.137,0.00638,0.801,0.125,0.0387,107.664,relaxing
spotify:track:3FfIPZl02Le17YtcgATXmA,0.657,0.408,2,-8.401,0,0.0295,0.00533,0.836,0.101,0.357,76.02,relaxing
spotify:track:4EGKtxP8frR9b3VlUUsgYj,0.268,0.001,0,-8.151,1,0.0319,0.0041,0.861,0.0926,0.692,175.681,relaxing
spotify:track:2IWZcXsFTM5E7Si9ZAnYuk,0.344,0.521,8,-8.552,1,0.0335,0.457,0.694,0.112,0.116,144.294,relaxing
spotify:track:1NL0JUs4xMzZwh5vrEJnPG,0.69,0.451,7,-11.872,0,0.0635,0.841,0.929,0.109,0.877,137.66,relaxing
spotify:track:0RfoeJLvPM3yGBs2jhMxkO,0.614,0.582,5,-7.676,1,0.0278,0.229,0.848,0.122,0.36,115.029,relaxing
spotify:track:2tWw3m1Hj1mCFoZKQmAwul,0.511,0.308,8,-15.74,1,0.0319,0.885,0.892,0.0948,0.0798,135.963,relaxing
spotify:track:24nzNJqqphaHKU2CfwomRp,0.26,0.576,1,-8.789,1,0.0349,0.0197,0.526,0.096,0.388,155.214,relaxing
spotify:track:2fk2gnHDjUELw7czKF7oj6,0.252,0.464,1,-10.34,1,0.0288,0.00918,0.332,0.132,0.155,101.32,relaxing
spotify:track:2TwqLvoeHpWipZn9weYv82,0.446,0.238,10,-14.681,1,0.0313,0.743,0.821,0.138,0.19,118.183,relaxing
spotify:track:7iEocSBISqDeuKSMUdYehz,0.464,0.312,7,-13.511,1,0.0291,0.23,0.828,0.115,0.0606,131.987,relaxing
spotify:track:74qWBQQvUg8UBZs47A5ju4,0.379,0.338,2,-20.472,1,0.0539,0.793,0.872,0.107,0.249,87.598,relaxing
spotify:track:4jtD1uTTYq35r56erCd469,0.436,0.439,5,-10.241,1,0.0288,0.422,0.845,0.0727,0.204,149.929,relaxing
spotify:track:4XI9wQ7QCixGiT6WOwVATE,0.288,0.295,4,-12.17,0,0.0587,0.0143,0.781,0.116,0.058,179.135,relaxing
spotify:track:3WBzo0Tmxkfa0QxtVC9ak8,0.734,0.32,2,-12.276,0,0.0596,0.955,0.941,0.105,0.0684,130.077,relaxing
spotify:track:13HVjjWUZFaWilh2QUJKsP,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65E-05,0.107,0.246,147.464,relaxing
spotify:track:1VdZ0vKfR5jneCmWIUAMxK,0.642,0.289,9,-9.918,1,0.0367,0.669,0,0.18,0.407,84.996,relaxing
spotify:track:1Slwb6dOYkBlWal1PGtnNg,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,relaxing
spotify:track:6fxVffaTuwjgEk5h9QyRjy,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,relaxing
spotify:track:5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,relaxing
spotify:track:6lanRgr6wXibZr8KgzXxBl,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,relaxing
spotify:track:4kflIGfjdZJW4ot2ioixTB,0.559,0.33,9,-8.251,1,0.0285,0.892,0,0.0975,0.285,135.109,relaxing
spotify:track:7tmtOEDxPN7CWaQWBsG1DY,0.715,0.715,5,-7.364,1,0.0904,0.0526,0,0.0936,0.506,134.923,relaxing
spotify:track:0HZhYMZOcUzZKSFwPOti6m,0.349,0.348,3,-6.142,1,0.0316,0.726,0,0.12,0.0886,74.541,relaxing
spotify:track:1NrJYpdAi7uosDRPmSYrsG,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22E-05,0.102,0.502,118.008,relaxing
spotify:track:4RCWB3V8V0dignt99LZ8vH,0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,relaxing
spotify:track:7IWkJwX9C0J7tHurTD7ViL,0.381,0.594,3,-5.97,1,0.0486,0.348,0,0.0925,0.273,143.86,relaxing
spotify:track:7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,relaxing
spotify:track:1mKXFLRA179hdOWQBwUk9e,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,relaxing
spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,relaxing
spotify:track:4B3RmT3cGvh8By3WY9pbIx,0.573,0.581,7,-3.325,1,0.0276,0.148,0,0.128,0.188,103.82,relaxing
spotify:track:5qrSlOut2rNAWv3ubArkNy,0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,relaxing
spotify:track:0z9UVN8VBHJ9HdfYsOuuNf,0.471,0.3,7,-10.807,1,0.028,0.883,1.05E-05,0.0698,0.289,144.319,relaxing
spotify:track:7l1qvxWjxcKpB9PCtBuTbU,0.589,0.389,0,-5.972,1,0.028,0.851,0,0.0772,0.501,89.1,relaxing
spotify:track:6IwKcFdiRQZOWeYNhUiWIv,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85E-06,0.134,0.167,90.04,relaxing
spotify:track:0OCRwXbQRdOZ1OtB4Imsp1,0.538,0.409,9,-6.581,0,0.0505,0.172,0,0.11,0.265,171.838,relaxing
spotify:track:3C5in0EVdoGepp5bA6lhlE,0.684,0.341,9,-9.497,1,0.0272,0.837,2.69E-05,0.0883,0.557,75.948,relaxing
spotify:track:2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,relaxing
spotify:track:1dGr1c8CrMLDpV6mPbImSI,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58E-05,0.118,0.453,68.534,relaxing
spotify:track:6HjF1gzVEZMb4GplnGl9B3,0.426,0.366,10,-6.514,1,0.0312,0.765,0,0.117,0.386,179.736,relaxing
spotify:track:1SmiQ65iSAbPto6gPFlBYm,0.737,0.175,10,-9.912,1,0.0401,0.971,0.000337,0.171,0.545,70.008,relaxing
spotify:track:0HZk0QsXPhMNAWNDR3rYE8,0.364,0.378,7,-7.381,0,0.0331,0.47,0,0.339,0.366,89.918,relaxing
spotify:track:6Up545NUflOiXo8cEraH49,0.494,0.632,5,-6.89,1,0.0342,0.682,0,0.0869,0.0797,147.873,relaxing
spotify:track:2rbDhOo9Fh61Bbu23T2qCk,0.553,0.502,0,-5.972,1,0.0409,0.299,0,0.764,0.296,129.976,relaxing
spotify:track:2fbJ5Msx8KoDKpyufH5YsU,0.406,0.359,7,-6.145,1,0.0293,0.685,3.67E-06,0.122,0.202,109.246,relaxing
spotify:track:2Hc4t9N2nt37oO4sF9BynI,0.561,0.536,6,-6.227,1,0.0346,0.0951,0,0.114,0.378,150.01,relaxing
spotify:track:1fu5IQSRgPxJL2OTP7FVLW,0.633,0.0519,10,-21.107,0,0.0365,0.562,0,0.097,0.204,76.034,relaxing
spotify:track:416MsJxvxSKY96DCmbJIRs,0.213,0.0743,9,-18.071,0,0.0408,0.344,3.45E-05,0.212,0.145,53.863,relaxing
spotify:track:11bD1JtSjlIgKgZG2134DZ,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08E-05,0.132,0.136,104.016,relaxing
spotify:track:3pHkh7d0lzM2AldUtz2x37,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,relaxing
spotify:track:0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,relaxing
spotify:track:4NAmRvqSITAAzKWnC8yRq3,0.624,0.458,6,-6.755,1,0.0287,0.36,3.89E-06,0.303,0.436,80.017,relaxing
spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,relaxing
spotify:track:2ez6qvOTHKeI3ss80NGqnI,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,relaxing
spotify:track:4l0Mvzj72xxOpRrp6h8nHi,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,relaxing
spotify:track:3KbFtYPyVP6C7BQVgH2cCf,0.561,0.245,1,-6.372,1,0.0344,0.904,0,0.0933,0.402,109.558,relaxing
spotify:track:2cFGv8v5DcbJXHEdzouFne,0.534,0.0556,0,-19.916,1,0.0481,0.922,0.00024,0.11,0.272,92.65,relaxing
spotify:track:2dgFqt3w9xIQRjhPtwNk3D,0.712,0.732,4,-6.754,1,0.0629,0.454,0,0.319,0.313,94.071,relaxing
spotify:track:07qlsG6DYRLBbovwca9Vbr,0.451,0.279,11,-9.953,1,0.03,0.783,0,0.103,0.424,74.786,relaxing
spotify:track:40LYL1Z6xgCn5cBybo5K0D,0.484,0.187,5,-14.076,1,0.0423,0.796,0,0.0785,0.227,129.753,relaxing
spotify:track:2sEq2rC3ynYsT49x7utWnd,0.598,0.221,9,-10.484,1,0.0303,0.907,4.19E-05,0.0723,0.274,106.771,relaxing
spotify:track:5S4aYQAJOwJMAamANWlICO,0.31,0.374,6,-8.464,1,0.0275,0.761,2.46E-05,0.11,0.16,75.938,relaxing
spotify:track:6DrLROM5MG9bxWHeEG5elq,0.529,0.304,10,-10.567,1,0.0356,0.862,0,0.108,0.44,119.58,relaxing
spotify:track:1EXa37LpSvi3OQ9UYQ28rD,0.317,0.254,1,-13.679,1,0.0286,0.727,0.000326,0.0867,0.103,93.933,relaxing
spotify:track:0eFQWVz0qIxDOvhLpZ40P7,0.313,0.258,2,-11.532,1,0.0383,0.842,1.30E-06,0.0948,0.268,179.947,relaxing
spotify:track:0Om9WAB5RS09L80DyOfTNa,0.58,0.491,0,-6.462,1,0.0251,0.575,0,0.121,0.425,76.009,relaxing
spotify:track:2RttW7RAu5nOAfq6YFvApB,0.522,0.385,0,-7.355,1,0.0288,0.536,0,0.135,0.236,89.792,relaxing
spotify:track:7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,relaxing
spotify:track:22TntnVO3lQNDR5nsvxGRs,0.223,0.523,0,-9.281,0,0.0466,0.435,0.283,0.225,0.15,179.83,relaxing
spotify:track:1kTPQnabROVkW9bUXdCGrB,0.481,0.435,4,-8.795,1,0.0321,0.678,0,0.0928,0.107,143.95,relaxing
spotify:track:4vWeIrIQQrbThS11ogLTmu,0.494,0.713,9,-7.487,0,0.0776,0.0316,0.374,0.0602,0.257,147.959,relaxing
spotify:track:550erGcdD9n6PnwxrvYqZT,0.788,0.571,6,-6.135,1,0.0296,0.106,0,0.0934,0.797,115.99,relaxing
spotify:track:4CHpVfAhuxNJ3ibExe6kxO,0.599,0.494,2,-7.61,1,0.0372,0.816,0,0.101,0.44,142.893,relaxing
spotify:track:34V9RiEPe8MNdU32qJsJa1,0.609,0.373,0,-8.819,1,0.0263,0.849,0,0.0779,0.13,106.007,relaxing
spotify:track:01QdEx6kFr78ZejhQtWR5m,0.546,0.273,9,-9.208,1,0.0308,0.819,0,0.137,0.271,118.753,relaxing
spotify:track:6ON9UuIq49xXY9GPmHIYRp,0.642,0.576,1,-8.524,1,0.0282,0.488,0,0.159,0.469,125,relaxing
spotify:track:4uuEGH5SVuzkkSFjo2DEiY,0.563,0.473,3,-11.548,1,0.0503,0.514,1.20E-05,0.109,0.405,101.934,relaxing
spotify:track:7eResoqEJJAVTkQYSqvO3P,0.588,0.608,5,-7.062,1,0.0365,0.225,0,0.092,0.508,90.201,relaxing
spotify:track:2nqio0SfWg6gh2eCtfuMa5,0.559,0.646,7,-4.61,1,0.0272,0.116,0,0.32,0.289,95.466,relaxing
spotify:track:6YvqWjhGD8mB5QXcbcUKtx,0.627,0.792,2,-4.311,1,0.031,0.13,3.97E-06,0.0845,0.415,119.054,relaxing
spotify:track:7MbT4I8qGntX4fMdqMQgke,0.647,0.272,5,-12.906,1,0.0916,0.918,1.73E-05,0.0918,0.339,150.044,relaxing
spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,0.653,0.452,4,-11.143,0,0.055,0.838,7.73E-05,0.108,0.45,83.433,relaxing
spotify:track:0lx2cLdOt3piJbcaXIV74f,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,relaxing
spotify:track:4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,relaxing
spotify:track:6MWoRt97mnSTXZhu3ggi9C,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86E-06,0.133,0.429,118.819,relaxing
spotify:track:73YUReisjb3A9ActdLLjJQ,0.559,0.334,11,-10.733,1,0.0376,0.87,0,0.114,0.211,122.079,relaxing
spotify:track:0sY6ZUTh4yoctD8VIXz339,0.462,0.24,0,-12.077,1,0.0377,0.92,0,0.113,0.32,171.319,relaxing
spotify:track:1q3RiD1tIWUpGsNFADMlvl,0.602,0.609,0,-7.803,1,0.0243,0.0382,0.0002,0.127,0.337,93.06,relaxing
spotify:track:19CSr8rwW05VJL2F91KFNK,0.515,0.545,2,-9.277,1,0.0353,0.855,1.97E-05,0.0921,0.535,88.856,relaxing
spotify:track:12M5uqx0ZuwkpLp5rJim1a,0.824,0.624,0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,relaxing
spotify:track:1XjHRolIXL2M1EEOUsGGR4,0.604,0.517,0,-9.014,1,0.0347,0.768,0.000155,0.123,0.511,127.967,relaxing
spotify:track:0ZNU020wNYvgW84iljPkPP,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33E-06,0.0594,0.379,110.107,relaxing
spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,0.557,0.496,0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983,relaxing
spotify:track:1SymEzIT3H8UZfibCs3TYi,0.756,0.449,9,-8.746,1,0.0344,0.13,0,0.114,0.399,111.011,relaxing
spotify:track:4GBkffrtA51p17JH35irGA,0.575,0.435,5,-8.193,1,0.0311,0.737,5.38E-05,0.105,0.351,145.91,relaxing
spotify:track:1kdWw77ZpYOkhxeuhzU1j6,0.592,0.41,0,-12.426,1,0.0397,0.801,1.39E-05,0.09,0.416,151.923,relaxing
spotify:track:7lPN2DXiMsVn7XUKtOW1CS,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31E-05,0.105,0.132,143.874,relaxing
spotify:track:7vvIpJZye5cRR6De1LKM0m,0.505,0.443,2,-7.039,1,0.0276,0.035,3.15E-06,0.0921,0.123,94.069,relaxing
spotify:track:2IZ00ed83ygPIiacYScWUE,0.419,0.454,5,-6.809,1,0.0335,0.0583,3.78E-06,0.0974,0.288,200.017,relaxing
spotify:track:4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,relaxing
spotify:track:161DnLWsx1i3u1JT05lzqU,0.498,0.59,1,-4.721,0,0.032,0.511,0,0.107,0.0784,145.867,relaxing
spotify:track:2evEoQAhIMaa9PfjTT5skG,0.382,0.219,4,-10.068,1,0.0677,0.85,0,0.0954,0.222,175.561,relaxing
spotify:track:1Xi84slp6FryDSCbzq4UCD,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,relaxing
spotify:track:0tBbt8CrmxbjRP0pueQkyU,0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987,relaxing
spotify:track:5ubHAQtKuFfiG4FXfLP804,0.592,0.637,11,-8.48,1,0.0992,0.562,0,0.13,0.565,159.701,relaxing
spotify:track:1zwMYTA5nlNjZxYrvBB2pV,0.556,0.319,9,-8.251,1,0.0281,0.893,0,0.0996,0.294,135.187,relaxing
spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,relaxing
spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,0.277,0.394,8,-8.903,1,0.0336,0.423,0,0.0952,0.227,86.777,relaxing
spotify:track:0RoA7ObU6phWpqhlC9zH4Z,0.265,0.312,7,-11.689,1,0.0569,0.243,0,0.0893,0.0998,54.747,relaxing
spotify:track:630sXRhIcfwr2e4RdNtjKN,0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,relaxing
spotify:track:0GVuLQtPXFaL18ijEOqoAa,0.351,0.331,9,-10.316,1,0.0382,0.3,9.14E-06,0.0919,0.191,161.564,relaxing
spotify:track:7uoFMmxln0GPXQ0AcCBXRq,0.716,0.512,1,-6.257,1,0.0331,0.483,0,0.0928,0.326,104.957,relaxing
spotify:track:5NvOZCjZaGGGL597exlQWv,0.432,0.652,8,-4.969,1,0.0285,0.262,0,0.258,0.507,190.028,relaxing
spotify:track:0j1Ia2lQWrcXrQZI4AdJlk,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,relaxing
spotify:track:1Qjl0zCqBJ76Qoitpv2y69,0.0786,0.0485,0,-26.219,1,0.0529,0.942,0.968,0.111,0.0376,172.119,relaxing
spotify:track:2LqP8kNHWFLTwcMUXYwPJF,0.147,0.0132,2,-31.324,0,0.04,0.823,0.933,0.11,0.148,71.029,relaxing
spotify:track:1YwzffHogHIJzCnuNol9kX,0.145,0.0593,7,-24.87,1,0.0378,0.966,0.837,0.112,0.0359,139.648,relaxing
spotify:track:3NNUyVdohTKkwal2BdD95G,0.211,0.00919,0,-29.984,1,0.0527,0.893,0.934,0.111,0.033,71.05,relaxing
spotify:track:2iKDOrV81wJGaWKPBHU2Ze,0.509,0.0145,4,-32.227,1,0.0384,0.988,0.898,0.0872,0.095,113.485,relaxing
spotify:track:02ihhHJD2P5Gfddz4oLkwx,0.16,0.0653,8,-24.83,0,0.0487,0.78,0.853,0.113,0.0424,94.712,relaxing
spotify:track:3Z1l1woMFf9znOx3f6AoWd,0.18,0.117,0,-24.328,1,0.0434,0.977,0.61,0.111,0.0336,74.883,relaxing
spotify:track:4PUHN2Y99qrMNTIx70Wx9O,0.214,0.00749,7,-31.665,1,0.0417,0.946,0.954,0.11,0.0348,72.004,relaxing
spotify:track:1D27j9k40nlGkgBQb3aHSM,0.131,0.0173,2,-30.763,0,0.0394,0.862,0.939,0.112,0.123,69.559,relaxing
spotify:track:1S3EZyZuwbhmMXvcYGuE9G,0.156,0.00335,10,-38.385,1,0.048,0.994,0.859,0.123,0.115,135.198,relaxing
spotify:track:3kITG3wHODrQH67IidHTtj,0.3,0.0828,4,-23.907,1,0.0381,0.962,0.776,0.111,0.0425,62.926,relaxing
spotify:track:5zTpjnz4udlI77WTKLGkNg,0.172,0.00444,0,-31.586,1,0.0526,0.878,0.922,0.111,0.0306,121.635,relaxing
spotify:track:2mTt7v8GBEf2ACwFkM2ZKq,0.108,0.0876,10,-29.909,1,0.0393,0.89,0.948,0.111,0.0377,69.046,relaxing
spotify:track:33BNfAUGs3WorNMZhy1HxN,0.25,0.131,8,-28.364,0,0.0498,0.922,0.953,0.112,0.283,81.857,relaxing
spotify:track:7BST6MGZOBwawmj3vGsrYz,0.187,0.111,4,-23.002,1,0.043,0.932,0.795,0.112,0.0377,68.874,relaxing
spotify:track:486A6RYaRsMBDXWKgOgdBm,0.178,0.0132,0,-30.025,1,0.046,0.872,0.937,0.112,0.0375,70.971,relaxing
spotify:track:2sLPHDkUBuXsKCmSS7yQej,0.59,0.161,5,-15.106,1,0.0242,0.973,0.88,0.12,0.0982,80.037,relaxing
spotify:track:6vVug8F8AN2HVWjxGD31hK,0.271,0.12,11,-28.602,1,0.0508,0.948,0.859,0.111,0.274,68.708,relaxing
spotify:track:4NtoPeeYTTV8dxCGkAiFIc,0.0845,0.0265,11,-27.048,0,0.0349,0.978,0.944,0.0984,0.04,73.198,relaxing
spotify:track:0CWRa8HTQRTuxJBnb1SnHd,0.14,0.0514,9,-23.036,1,0.0402,0.95,0.691,0.112,0.0651,142.89,relaxing
spotify:track:3OxkXbCTYYpAQDqa5VnxUW,0.172,0.00349,7,-37.719,0,0.0438,0.995,0.843,0.113,0.0372,131.079,relaxing
spotify:track:1O2AkX8zhJLYjlkGyZiUeW,0.2,0.115,8,-28.275,0,0.0476,0.941,0.821,0.112,0.3,133.428,relaxing
spotify:track:4SghAXkiuSbL8F6Jv8Mx4u,0.201,0.0076,0,-30.662,1,0.0474,0.864,0.888,0.112,0.0316,85.422,relaxing
spotify:track:6H8kMVEcGHytMI7QcrXvE4,0.18,0.0443,2,-29.421,0,0.0441,0.763,0.924,0.111,0.0987,68.638,relaxing
spotify:track:0URT6kW6sHnaj95fNljnWv,0.199,0.00364,7,-37.174,0,0.0435,0.995,0.907,0.122,0.035,70.421,relaxing
spotify:track:10SjhbgMzQim6AT13xNDf4,0.5,0.0389,9,-24.984,1,0.0261,0.838,0.863,0.288,0.176,55.985,relaxing
spotify:track:3Rj8AX9No8JVppQOI4yQ7y,0.0702,0.0415,5,-24.835,1,0.0394,0.94,0.904,0.109,0.0759,66.378,relaxing
spotify:track:0zGvg2DpVw5UpgudQ0abOM,0.213,0.11,8,-28.776,0,0.0645,0.934,0.932,0.112,0.327,69.663,relaxing
spotify:track:4QEhTY7uQDdLJ68pHnQ6kL,0.156,0.00271,10,-38.15,1,0.0523,0.994,0.878,0.122,0.076,136.328,relaxing
spotify:track:1CAD2SoJ83W9pKNNqkFXYZ,0.468,0.0356,2,-22.518,0,0.0293,0.202,0.746,0.24,0.0368,103.991,relaxing
spotify:track:4zRezi6fc6HZragQTMEC87,0.108,0.059,6,-21.737,1,0.0381,0.922,0.944,0.102,0.0518,63.333,relaxing
spotify:track:7wEbw1oeonjVdsrphMGUn7,0.238,0.0996,11,-28.358,1,0.118,0.929,0.97,0.111,0.301,70.141,relaxing
spotify:track:0u85mMIX0SvMcDwHCA3JFj,0.264,0.00262,8,-25.627,0,0.0329,0.989,0.889,0.101,0.176,80.009,relaxing
spotify:track:7jS5rSGzZ1eiEwAVFMWJ2w,0.142,0.0028,10,-37.319,1,0.0507,0.993,0.898,0.112,0.24,142.086,relaxing
spotify:track:6p1dVp73KVTBRRjF5dUUpy,0.233,0.0179,6,-27.013,1,0.0358,0.971,0.875,0.112,0.0889,67.646,relaxing
spotify:track:3sB4ZCpHX7WGlp9lSMy2zs,0.143,0.156,2,-24.823,1,0.0331,0.597,0.513,0.112,0.0617,143.1,relaxing
spotify:track:7EQrQtpOnIHKQxv0bEGJPh,0.581,0.134,8,-20.521,0,0.0487,0.641,0.824,0.34,0.711,159.986,relaxing
spotify:track:06DY8BWTJp2liRCjdhazM0,0.136,0.00361,7,-37.38,0,0.0425,0.996,0.78,0.116,0.0386,143.157,relaxing
spotify:track:6qF8XTOQfMWszOPYkIGJiQ,0.591,0.0596,11,-26.613,0,0.0472,0.993,0.923,0.101,0.0755,124.387,relaxing
spotify:track:43Qyd7GcO3CP7GzhBfotNX,0.131,0.0243,4,-35.593,1,0.0365,0.898,0.754,0.1,0.0398,145.475,relaxing
spotify:track:76EoQAcKBnj7wVtX2EANw3,0.15,0.00387,4,-33.648,0,0.0448,0.765,0.943,0.11,0.0707,137.168,relaxing
spotify:track:5EByjbZF3FrYmZU3Ae7cUk,0.163,0.0334,2,-35.425,1,0.0566,0.504,0.923,0.125,0.0307,128.163,relaxing
spotify:track:5CwZnQeK5xuNeRMwM0GXQN,0.516,0.0177,3,-21.45,0,0.0308,0.995,0.937,0.0852,0.363,76.935,relaxing
spotify:track:28XTjjJY2kpDzd4wNfSu3z,0.584,0.449,2,-6.169,0,0.0294,0.812,0,0.246,0.29,88.964,relaxing
spotify:track:0ecC8p17cDNlxHXkuYqeR6,0.39,0.448,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,relaxing
spotify:track:0UTHr20nqVFMoji8xYE9yl,0.465,0.311,2,-11.748,0,0.0352,0.875,0,0.0986,0.311,93.373,relaxing
spotify:track:2aIypBrTUf0uETgMpeVkJF,0.529,0.216,0,-11.675,1,0.044,0.814,0.0248,0.112,0.199,183.272,relaxing
spotify:track:00w4SgD5kgtDmOpmP9dxdH,0.333,0.404,10,-10.164,1,0.103,0.452,0,0.0864,0.123,187.031,relaxing
spotify:track:6UwQ02QU24RGNHwEC4157r,0.293,0.153,9,-13.483,0,0.0324,0.955,0.002,0.089,0.171,179.431,relaxing
spotify:track:0TQ8ZHFhrbH9I0WRjIzOCQ,0.579,0.415,7,-11.599,1,0.0397,0.929,0.0018,0.671,0.42,102.713,relaxing
spotify:track:2NeM9rfWo70KQej9GxeaoL,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,relaxing
